timestamp,bus1_δ,bus1_ω,bus1_ed_dash,bus1_eq_dash,bus1_vm,bus1_vr1,bus1_vr2,bus1_vf_tilade,bus1_xg1,bus1_xg2,bus2_δ,bus2_ω,bus2_ed_dash,bus2_eq_dash,bus2_vm,bus2_vr1,bus2_vr2,bus2_vf_tilade,bus2_xg1,bus2_xg2,bus3_δ,bus3_ω,bus3_ed_dash,bus3_eq_dash,bus3_vm,bus3_vr1,bus3_vr2,bus3_vf_tilade,bus6_δ,bus6_ω,bus6_ed_dash,bus6_eq_dash,bus6_vm,bus6_vr1,bus6_vr2,bus6_vf_tilade,bus8_δ,bus8_ω,bus8_ed_dash,bus8_eq_dash,bus8_vm,bus8_vr1,bus8_vr2,bus8_vf_tilade,bus1_vh,bus2_vh,bus3_vh,bus4_vh,bus5_vh,bus6_vh,bus7_vh,bus8_vh,bus9_vh,bus10_vh,bus11_vh,bus12_vh,bus13_vh,bus14_vh,bus1_θh,bus2_θh,bus3_θh,bus4_θh,bus5_θh,bus6_θh,bus7_θh,bus8_θh,bus9_θh,bus10_θh,bus11_θh,bus12_θh,bus13_θh,bus14_θh,bus1_id,bus2_id,bus3_id,bus6_id,bus8_id,bus1_iq,bus2_iq,bus3_iq,bus6_iq,bus8_iq
2.711032,-0.024125,330.696376,0.656676,0.817066,0.465947,27.660991,0.440178,3.863301,2.464626,-31.35938,2.360564,451.553573,0.388161,1.067188,0.359216,2.712185,0.214408,1.873572,0.186013,53.582126,-0.208201,377.141963,-0.005611,1.069762,0.548296,1.920457,0.163743,1.431657,-0.239184,377.031033,-0.001693,1.097583,0.729034,1.620596,0.145214,1.270176,-0.225184,377.079736,-0.002977,1.129638,0.839386,1.651105,0.15593,1.365135,0.393614,0.258027,0.472695,0.419733,0.415598,0.666813,0.576247,0.789299,0.537152,0.544431,0.596741,0.633264,0.615117,0.534945,-0.651607,-0.525797,-0.813778,-0.811736,-0.763668,-0.623586,-0.636292,-0.435607,-0.74608,-0.737192,-0.68135,-0.671337,-0.678261,-0.776096,1.927882,5.092599,2.633599,1.853684,1.383228,-0.94019,-0.712601,0.607903,0.55699,0.371382
2.711032,-0.024126,330.696366,0.656676,0.817066,0.465946,27.660991,0.440178,3.863301,2.464626,-31.359387,2.360564,451.55359,0.388161,1.067188,0.359216,2.712186,0.214408,1.873572,0.186013,53.582139,-0.208201,377.141962,-0.005611,1.069762,0.548296,1.920457,0.163743,1.431657,-0.239184,377.031033,-0.001693,1.097583,0.729033,1.620596,0.145214,1.270176,-0.225184,377.079736,-0.002977,1.129638,0.839385,1.651105,0.15593,1.365135,0.393612,0.258025,0.472693,0.419731,0.415596,0.666811,0.576245,0.789297,0.53715,0.544429,0.596739,0.633262,0.615116,0.534943,-0.651611,-0.525803,-0.813782,-0.81174,-0.763672,-0.623588,-0.636294,-0.435608,-0.746083,-0.737195,-0.681353,-0.671339,-0.678263,-0.776099,1.92789,5.092592,2.63361,1.853691,1.383233,-0.940189,-0.712605,0.607904,0.556991,0.371383
2.711032,-0.024126,330.696346,0.656676,0.817066,0.465945,27.660992,0.440178,3.863301,2.464626,-31.359401,2.360565,451.553625,0.388161,1.067188,0.359215,2.712187,0.214408,1.873572,0.186013,53.582163,-0.208201,377.141962,-0.005611,1.069762,0.548295,1.920458,0.163743,1.431657,-0.239184,377.031032,-0.001693,1.097583,0.729033,1.620597,0.145214,1.270176,-0.225184,377.079735,-0.002977,1.129638,0.839385,1.651105,0.15593,1.365135,0.3936,0.258009,0.472678,0.419717,0.415582,0.666798,0.576229,0.789287,0.537133,0.544412,0.596724,0.633249,0.615101,0.534926,-0.651638,-0.525841,-0.813812,-0.811775,-0.763704,-0.623602,-0.636311,-0.435613,-0.746106,-0.737217,-0.68137,-0.671356,-0.67828,-0.776123,1.927952,5.092542,2.633688,1.85375,1.383274,-0.940186,-0.712636,0.607911,0.557,0.371387
2.711032,-0.024126,330.696346,0.656676,0.817066,0.465945,27.660992,0.440178,3.863301,2.464626,-31.359401,2.360565,451.553625,0.388161,1.067188,0.359215,2.712187,0.214408,1.873572,0.186013,53.582164,-0.208201,377.141962,-0.005611,1.069762,0.548295,1.920458,0.163743,1.431657,-0.239184,377.031032,-0.001693,1.097583,0.729033,1.620597,0.145214,1.270176,-0.225184,377.079735,-0.002977,1.129638,0.839385,1.651105,0.15593,1.365135,0.393609,0.258021,0.47269,0.419728,0.415592,0.666808,0.576241,0.789295,0.537146,0.544425,0.596736,0.633259,0.615112,0.534939,-0.651618,-0.525813,-0.81379,-0.811749,-0.763681,-0.623591,-0.636298,-0.435609,-0.746089,-0.737201,-0.681357,-0.671343,-0.678267,-0.776105,1.927906,5.09258,2.633629,1.853705,1.383243,-0.940188,-0.712614,0.607906,0.556994,0.371384
2.711032,-0.024126,330.696346,0.656676,0.817066,0.465945,27.660992,0.440178,3.863301,2.464626,-31.359401,2.360565,451.553625,0.388161,1.067188,0.359215,2.712187,0.214408,1.873572,0.186013,53.582164,-0.208201,377.141962,-0.005611,1.069762,0.548295,1.920458,0.163743,1.431657,-0.239184,377.031032,-0.001693,1.097583,0.729033,1.620597,0.145214,1.270176,-0.225184,377.079735,-0.002977,1.129638,0.839385,1.651105,0.15593,1.365135,0.393607,0.258018,0.472687,0.419725,0.41559,0.666806,0.576238,0.789293,0.537143,0.544422,0.596733,0.633257,0.61511,0.534936,-0.651623,-0.52582,-0.813795,-0.811755,-0.763686,-0.623594,-0.636301,-0.43561,-0.746093,-0.737204,-0.68136,-0.671346,-0.67827,-0.776109,1.927916,5.092571,2.633643,1.853716,1.38325,-0.940188,-0.712619,0.607908,0.556995,0.371385
2.711032,-0.024126,330.696345,0.656676,0.817066,0.465945,27.660992,0.440178,3.863301,2.464626,-31.359402,2.360565,451.553627,0.388161,1.067188,0.359215,2.712187,0.214408,1.873572,0.186013,53.582165,-0.208201,377.141962,-0.005611,1.069762,0.548295,1.920458,0.163743,1.431657,-0.239184,377.031032,-0.001693,1.097583,0.729032,1.620597,0.145214,1.270176,-0.225184,377.079735,-0.002977,1.129638,0.839385,1.651105,0.15593,1.365135,0.393606,0.258017,0.472686,0.419724,0.415589,0.666804,0.576237,0.789292,0.537141,0.544421,0.596731,0.633255,0.615108,0.534934,-0.651625,-0.525824,-0.813798,-0.811759,-0.763689,-0.623595,-0.636303,-0.435611,-0.746095,-0.737206,-0.681362,-0.671348,-0.678272,-0.776112,1.927922,5.092566,2.633651,1.853722,1.383254,-0.940187,-0.712622,0.607908,0.556996,0.371385
2.711032,-0.024126,330.696344,0.656676,0.817066,0.465945,27.660992,0.440178,3.863301,2.464626,-31.359403,2.360565,451.553629,0.388161,1.067188,0.359214,2.712187,0.214408,1.873572,0.186013,53.582166,-0.208201,377.141962,-0.005611,1.069762,0.548295,1.920458,0.163743,1.431657,-0.239184,377.031032,-0.001693,1.097583,0.729032,1.620597,0.145214,1.270176,-0.225184,377.079735,-0.002977,1.129638,0.839385,1.651106,0.15593,1.365135,0.393604,0.258015,0.472684,0.419722,0.415587,0.666803,0.576235,0.789291,0.53714,0.544419,0.59673,0.633254,0.615107,0.534932,-0.651628,-0.525828,-0.813801,-0.811762,-0.763693,-0.623597,-0.636305,-0.435611,-0.746098,-0.737209,-0.681364,-0.67135,-0.678274,-0.776114,1.927929,5.092561,2.633659,1.853728,1.383259,-0.940187,-0.712625,0.607909,0.556997,0.371385
2.711032,-0.024126,330.696342,0.656676,0.817066,0.465945,27.660992,0.440178,3.863301,2.464626,-31.359404,2.360565,451.553633,0.388161,1.067188,0.359214,2.712187,0.214408,1.873572,0.186013,53.582169,-0.208201,377.141961,-0.005611,1.069762,0.548295,1.920458,0.163743,1.431657,-0.239184,377.031032,-0.001693,1.097583,0.729032,1.620597,0.145214,1.270176,-0.225184,377.079735,-0.002977,1.129638,0.839385,1.651106,0.15593,1.365135,0.393605,0.258016,0.472684,0.419723,0.415587,0.666803,0.576236,0.789291,0.53714,0.544419,0.59673,0.633254,0.615107,0.534933,-0.651628,-0.525827,-0.8138,-0.811762,-0.763692,-0.623596,-0.636304,-0.435611,-0.746097,-0.737208,-0.681363,-0.671349,-0.678273,-0.776114,1.927928,5.092562,2.633657,1.853726,1.383258,-0.940187,-0.712624,0.607909,0.556997,0.371385
2.711032,-0.024126,330.696337,0.656676,0.817066,0.465945,27.660992,0.440178,3.863301,2.464626,-31.359408,2.360565,451.553642,0.388161,1.067188,0.359214,2.712187,0.214408,1.873572,0.186013,53.582176,-0.208201,377.141961,-0.005611,1.069762,0.548294,1.920458,0.163743,1.431657,-0.239184,377.031032,-0.001693,1.097583,0.729032,1.620597,0.145214,1.270176,-0.225184,377.079735,-0.002977,1.129638,0.839384,1.651106,0.15593,1.365135,0.393603,0.258014,0.472682,0.419721,0.415586,0.666802,0.576234,0.78929,0.537138,0.544417,0.596728,0.633253,0.615105,0.534931,-0.651631,-0.525832,-0.813804,-0.811766,-0.763696,-0.623598,-0.636306,-0.435612,-0.7461,-0.737211,-0.681366,-0.671351,-0.678275,-0.776117,1.927935,5.092556,2.633667,1.853734,1.383263,-0.940187,-0.712628,0.60791,0.556998,0.371386
2.711032,-0.024127,330.696327,0.656676,0.817066,0.465945,27.660992,0.440178,3.863301,2.464626,-31.359415,2.360566,451.553659,0.388161,1.067188,0.359213,2.712188,0.214408,1.873572,0.186013,53.582188,-0.208201,377.141961,-0.005611,1.069762,0.548294,1.920458,0.163743,1.431657,-0.239184,377.031032,-0.001693,1.097583,0.729032,1.620597,0.145214,1.270176,-0.225184,377.079735,-0.002977,1.129638,0.839384,1.651106,0.15593,1.365135,0.3936,0.258009,0.472678,0.419716,0.415581,0.666798,0.576229,0.789287,0.537133,0.544412,0.596724,0.633248,0.615101,0.534925,-0.65164,-0.525844,-0.813813,-0.811777,-0.763706,-0.623603,-0.636311,-0.435613,-0.746107,-0.737218,-0.681371,-0.671356,-0.67828,-0.776124,1.927954,5.092541,2.633691,1.853752,1.383275,-0.940186,-0.712638,0.607912,0.557001,0.371387
2.711032,-0.024127,330.696307,0.656676,0.817066,0.465944,27.660993,0.440178,3.863301,2.464626,-31.359429,2.360567,451.553693,0.388161,1.067188,0.359212,2.712188,0.214408,1.873572,0.186013,53.582213,-0.208201,377.14196,-0.005611,1.069762,0.548293,1.920459,0.163743,1.431657,-0.239184,377.031031,-0.001693,1.097583,0.729031,1.620597,0.145214,1.270176,-0.225184,377.079735,-0.002977,1.129638,0.839384,1.651106,0.15593,1.365135,0.393598,0.258007,0.472677,0.419715,0.41558,0.666797,0.576228,0.789286,0.537131,0.544411,0.596723,0.633247,0.6151,0.534924,-0.651643,-0.525848,-0.813816,-0.81178,-0.76371,-0.623604,-0.636313,-0.435614,-0.746109,-0.73722,-0.681373,-0.671358,-0.678282,-0.776126,1.92796,5.092536,2.633698,1.853756,1.383279,-0.940185,-0.712642,0.607913,0.557002,0.371388
2.711032,-0.024127,330.696304,0.656676,0.817066,0.465944,27.660993,0.440178,3.863301,2.464626,-31.359431,2.360567,451.553697,0.388161,1.067188,0.359212,2.712189,0.214408,1.873572,0.186013,53.582216,-0.208201,377.14196,-0.005611,1.069762,0.548293,1.920459,0.163743,1.431657,-0.239184,377.031031,-0.001693,1.097583,0.729031,1.620597,0.145214,1.270176,-0.225184,377.079735,-0.002977,1.129638,0.839383,1.651106,0.15593,1.365135,0.393591,0.257997,0.472668,0.419706,0.415572,0.666789,0.576218,0.78928,0.537121,0.5444,0.596713,0.633239,0.615091,0.534913,-0.651659,-0.525871,-0.813835,-0.811801,-0.763729,-0.623612,-0.636323,-0.435617,-0.746123,-0.737233,-0.681383,-0.671368,-0.678292,-0.776141,1.927998,5.092505,2.633746,1.853793,1.383304,-0.940183,-0.71266,0.607917,0.557007,0.37139
2.711032,-0.024127,330.696304,0.656676,0.817066,0.465944,27.660993,0.440178,3.863301,2.464626,-31.359431,2.360567,451.553698,0.388161,1.067188,0.359212,2.712189,0.214408,1.873572,0.186013,53.582216,-0.208201,377.14196,-0.005611,1.069762,0.548293,1.920459,0.163743,1.431657,-0.239184,377.031031,-0.001693,1.097583,0.729031,1.620597,0.145214,1.270176,-0.225184,377.079735,-0.002977,1.129638,0.839383,1.651106,0.15593,1.365135,0.393599,0.258008,0.472678,0.419716,0.415581,0.666798,0.576229,0.789287,0.537133,0.544412,0.596724,0.633248,0.615101,0.534925,-0.651641,-0.525846,-0.813814,-0.811778,-0.763707,-0.623603,-0.636312,-0.435614,-0.746108,-0.737218,-0.681371,-0.671357,-0.678281,-0.776124,1.927956,5.09254,2.633693,1.853752,1.383276,-0.940185,-0.71264,0.607912,0.557001,0.371388
2.711032,-0.024127,330.696303,0.656676,0.817066,0.465944,27.660993,0.440178,3.863301,2.464626,-31.359432,2.360567,451.553699,0.388161,1.067188,0.359212,2.712189,0.214408,1.873572,0.186013,53.582217,-0.208201,377.14196,-0.005611,1.069762,0.548293,1.920459,0.163743,1.431657,-0.239184,377.031031,-0.001693,1.097583,0.729031,1.620597,0.145214,1.270176,-0.225184,377.079734,-0.002977,1.129638,0.839383,1.651106,0.15593,1.365135,0.393597,0.258005,0.472675,0.419713,0.415578,0.666795,0.576226,0.789285,0.537129,0.544409,0.596721,0.633246,0.615098,0.534922,-0.651646,-0.525853,-0.81382,-0.811785,-0.763714,-0.623606,-0.636315,-0.435615,-0.746112,-0.737223,-0.681375,-0.67136,-0.678284,-0.776129,1.927968,5.09253,2.633708,1.853764,1.383284,-0.940185,-0.712646,0.607914,0.557003,0.371388
2.711032,-0.024127,330.696302,0.656676,0.817066,0.465944,27.660993,0.440178,3.863301,2.464626,-31.359433,2.360567,451.553701,0.388161,1.067188,0.359212,2.712189,0.214408,1.873572,0.186013,53.582218,-0.208201,377.14196,-0.005611,1.069762,0.548293,1.920459,0.163743,1.431657,-0.239184,377.031031,-0.001693,1.097583,0.729031,1.620598,0.145214,1.270176,-0.225184,377.079734,-0.002977,1.129638,0.839383,1.651106,0.15593,1.365135,0.393596,0.258004,0.472674,0.419712,0.415578,0.666795,0.576225,0.789284,0.537128,0.544408,0.59672,0.633245,0.615097,0.534921,-0.651648,-0.525855,-0.813822,-0.811786,-0.763715,-0.623606,-0.636316,-0.435615,-0.746113,-0.737224,-0.681376,-0.671361,-0.678285,-0.77613,1.927971,5.092527,2.633712,1.853767,1.383286,-0.940184,-0.712647,0.607914,0.557003,0.371389
2.711032,-0.024127,330.6963,0.656676,0.817066,0.465943,27.660993,0.440178,3.863301,2.464626,-31.359434,2.360567,451.553705,0.388161,1.067188,0.359212,2.712189,0.214408,1.873572,0.186013,53.582221,-0.208201,377.14196,-0.005611,1.069762,0.548293,1.920459,0.163743,1.431657,-0.239184,377.031031,-0.001693,1.097583,0.729031,1.620598,0.145214,1.270176,-0.225184,377.079734,-0.002977,1.129638,0.839383,1.651106,0.15593,1.365135,0.393592,0.257999,0.472669,0.419707,0.415573,0.66679,0.57622,0.789281,0.537122,0.544402,0.596715,0.63324,0.615092,0.534915,-0.651657,-0.525868,-0.813832,-0.811798,-0.763726,-0.623611,-0.636322,-0.435617,-0.746121,-0.737231,-0.681382,-0.671366,-0.678291,-0.776138,1.927992,5.09251,2.633739,1.853788,1.383301,-0.940183,-0.712658,0.607916,0.557006,0.37139
2.711032,-0.024127,330.696298,0.656676,0.817066,0.465943,27.660993,0.440178,3.863301,2.464626,-31.359435,2.360567,451.553707,0.388161,1.067188,0.359212,2.712189,0.214408,1.873572,0.186013,53.582223,-0.208201,377.14196,-0.005611,1.069762,0.548293,1.920459,0.163743,1.431657,-0.239184,377.031031,-0.001693,1.097583,0.729031,1.620598,0.145214,1.270176,-0.225184,377.079734,-0.002977,1.129638,0.839383,1.651106,0.15593,1.365135,0.393597,0.258005,0.472675,0.419713,0.415578,0.666795,0.576226,0.789285,0.537129,0.544409,0.596721,0.633246,0.615098,0.534922,-0.651647,-0.525854,-0.813821,-0.811785,-0.763714,-0.623606,-0.636315,-0.435615,-0.746112,-0.737223,-0.681375,-0.67136,-0.678284,-0.776129,1.927969,5.092529,2.633709,1.853765,1.383284,-0.940184,-0.712646,0.607914,0.557003,0.371388
2.711032,-0.024127,330.696296,0.656676,0.817066,0.465943,27.660994,0.440178,3.863301,2.464626,-31.359437,2.360567,451.553712,0.388161,1.067188,0.359212,2.712189,0.214408,1.873572,0.186013,53.582226,-0.208201,377.14196,-0.005611,1.069762,0.548293,1.920459,0.163743,1.431657,-0.239184,377.031031,-0.001693,1.097583,0.729031,1.620598,0.145214,1.270176,-0.225184,377.079734,-0.002977,1.129638,0.839383,1.651106,0.15593,1.365135,0.393597,0.258005,0.472675,0.419714,0.415579,0.666796,0.576226,0.789285,0.53713,0.544409,0.596721,0.633246,0.615099,0.534923,-0.651646,-0.525853,-0.81382,-0.811784,-0.763713,-0.623605,-0.636315,-0.435615,-0.746112,-0.737222,-0.681374,-0.671359,-0.678284,-0.776128,1.927966,5.092531,2.633706,1.853762,1.383283,-0.940184,-0.712645,0.607914,0.557003,0.371388
2.711032,-0.024128,330.696291,0.656676,0.817066,0.465943,27.660994,0.440178,3.863301,2.464626,-31.359441,2.360567,451.55372,0.388161,1.067188,0.359211,2.712189,0.214408,1.873572,0.186013,53.582232,-0.208201,377.14196,-0.005611,1.069762,0.548292,1.920459,0.163743,1.431657,-0.239184,377.031031,-0.001693,1.097583,0.72903,1.620598,0.145214,1.270176,-0.225184,377.079734,-0.002977,1.129638,0.839383,1.651106,0.15593,1.365135,0.393594,0.258001,0.472671,0.419709,0.415575,0.666792,0.576222,0.789282,0.537125,0.544405,0.596717,0.633242,0.615094,0.534918,-0.651654,-0.525864,-0.813828,-0.811794,-0.763722,-0.623609,-0.63632,-0.435616,-0.746118,-0.737228,-0.681379,-0.671364,-0.678288,-0.776135,1.927984,5.092517,2.633728,1.853779,1.383294,-0.940184,-0.712654,0.607916,0.557005,0.371389
2.711032,-0.024128,330.696281,0.656676,0.817066,0.465943,27.660994,0.440178,3.863301,2.464626,-31.359448,2.360568,451.553737,0.388161,1.067188,0.359211,2.71219,0.214408,1.873572,0.186013,53.582245,-0.208201,377.14196,-0.005611,1.069762,0.548292,1.92046,0.163743,1.431657,-0.239184,377.03103,-0.001693,1.097583,0.72903,1.620598,0.145214,1.270176,-0.225184,377.079734,-0.002977,1.129638,0.839383,1.651107,0.15593,1.365135,0.393592,0.257998,0.472668,0.419707,0.415572,0.66679,0.576219,0.789281,0.537122,0.544402,0.596714,0.63324,0.615092,0.534915,-0.651659,-0.525871,-0.813833,-0.8118,-0.763728,-0.623612,-0.636323,-0.435617,-0.746122,-0.737232,-0.681383,-0.671367,-0.678291,-0.776139,1.927995,5.092508,2.633742,1.853789,1.383302,-0.940183,-0.71266,0.607917,0.557007,0.37139
2.711032,-0.024128,330.696261,0.656676,0.817066,0.465942,27.660995,0.440178,3.863301,2.464626,-31.359462,2.360569,451.553772,0.388161,1.067188,0.35921,2.71219,0.214408,1.873572,0.186013,53.582269,-0.208201,377.141959,-0.005611,1.069762,0.548291,1.92046,0.163743,1.431657,-0.239184,377.03103,-0.001693,1.097583,0.729029,1.620598,0.145214,1.270176,-0.225184,377.079734,-0.002977,1.129638,0.839382,1.651107,0.15593,1.365135,0.393582,0.257985,0.472656,0.419695,0.415561,0.66678,0.576207,0.789272,0.537108,0.544388,0.596702,0.633229,0.61508,0.534901,-0.651681,-0.525902,-0.813857,-0.811828,-0.763754,-0.623623,-0.636336,-0.435621,-0.746141,-0.73725,-0.681397,-0.67138,-0.678305,-0.776158,1.928045,5.092468,2.633805,1.853837,1.383335,-0.94018,-0.712685,0.607923,0.557014,0.371394
2.711032,-0.024129,330.696259,0.656676,0.817066,0.465942,27.660995,0.440178,3.863301,2.464626,-31.359464,2.360569,451.553776,0.388161,1.067188,0.359209,2.712191,0.214408,1.873572,0.186013,53.582272,-0.208201,377.141959,-0.005611,1.069762,0.548291,1.92046,0.163743,1.431657,-0.239184,377.03103,-0.001693,1.097583,0.729029,1.620598,0.145214,1.270176,-0.225184,377.079734,-0.002977,1.129638,0.839382,1.651107,0.15593,1.365135,0.393588,0.257993,0.472663,0.419702,0.415568,0.666786,0.576214,0.789277,0.537117,0.544396,0.596709,0.633236,0.615087,0.534909,-0.651669,-0.525885,-0.813844,-0.811812,-0.763739,-0.623617,-0.636328,-0.435619,-0.74613,-0.73724,-0.681389,-0.671372,-0.678297,-0.776147,1.928016,5.092491,2.633768,1.853808,1.383315,-0.940182,-0.712671,0.60792,0.55701,0.371392
2.711032,-0.024129,330.696254,0.656676,0.817066,0.465942,27.660995,0.440178,3.863301,2.464626,-31.359467,2.360569,451.553785,0.388161,1.067188,0.359209,2.712191,0.214408,1.873572,0.186013,53.582278,-0.208201,377.141959,-0.005611,1.069762,0.548291,1.92046,0.163743,1.431657,-0.239184,377.03103,-0.001692,1.097583,0.729029,1.620599,0.145214,1.270176,-0.225184,377.079734,-0.002977,1.129638,0.839382,1.651107,0.15593,1.365135,0.393585,0.257989,0.47266,0.419699,0.415565,0.666783,0.576211,0.789275,0.537113,0.544392,0.596706,0.633232,0.615084,0.534905,-0.651675,-0.525894,-0.813851,-0.81182,-0.763747,-0.62362,-0.636332,-0.43562,-0.746135,-0.737245,-0.681393,-0.671376,-0.678301,-0.776153,1.92803,5.09248,2.633787,1.853822,1.383325,-0.940181,-0.712678,0.607921,0.557012,0.371393
2.711032,-0.024129,330.696244,0.656676,0.817066,0.465941,27.660996,0.440178,3.863301,2.464626,-31.359474,2.360569,451.553802,0.388161,1.067188,0.359208,2.712191,0.214408,1.873572,0.186013,53.582291,-0.208201,377.141958,-0.005611,1.069762,0.54829,1.920461,0.163743,1.431657,-0.239184,377.031029,-0.001692,1.097583,0.729029,1.620599,0.145214,1.270176,-0.225184,377.079733,-0.002977,1.129638,0.839382,1.651107,0.15593,1.365135,0.393582,0.257985,0.472657,0.419696,0.415562,0.66678,0.576208,0.789273,0.537109,0.544389,0.596703,0.63323,0.615081,0.534902,-0.651681,-0.525902,-0.813857,-0.811827,-0.763754,-0.623623,-0.636336,-0.435621,-0.74614,-0.737249,-0.681396,-0.67138,-0.678305,-0.776158,1.928043,5.092469,2.633803,1.853834,1.383333,-0.94018,-0.712685,0.607923,0.557014,0.371394
2.711032,-0.024129,330.696224,0.656676,0.817066,0.46594,27.660996,0.440178,3.863301,2.464626,-31.359489,2.36057,451.553836,0.388161,1.067188,0.359207,2.712192,0.214408,1.873572,0.186012,53.582315,-0.208201,377.141958,-0.005611,1.069762,0.548289,1.920461,0.163743,1.431657,-0.239184,377.031029,-0.001692,1.097583,0.729028,1.620599,0.145214,1.270176,-0.225184,377.079733,-0.002977,1.129638,0.839381,1.651107,0.15593,1.365135,0.393575,0.257976,0.472648,0.419687,0.415553,0.666773,0.576198,0.789267,0.537099,0.544379,0.596694,0.633221,0.615072,0.534891,-0.651698,-0.525926,-0.813875,-0.811849,-0.763773,-0.623632,-0.636346,-0.435624,-0.746154,-0.737263,-0.681407,-0.67139,-0.678315,-0.776172,1.928081,5.092438,2.633851,1.85387,1.383359,-0.940178,-0.712704,0.607927,0.557019,0.371396
2.711032,-0.02413,330.696214,0.656676,0.817066,0.46594,27.660997,0.440178,3.863301,2.464626,-31.359496,2.360571,451.553853,0.388161,1.067188,0.359207,2.712193,0.214408,1.873572,0.186012,53.582328,-0.208201,377.141958,-0.005611,1.069762,0.548289,1.920462,0.163743,1.431657,-0.239184,377.031029,-0.001692,1.097583,0.729028,1.620599,0.145214,1.270176,-0.225184,377.079733,-0.002977,1.129638,0.839381,1.651108,0.15593,1.365135,0.393576,0.257978,0.47265,0.419689,0.415555,0.666774,0.5762,0.789268,0.537101,0.544381,0.596696,0.633223,0.615074,0.534894,-0.651695,-0.525922,-0.813872,-0.811845,-0.76377,-0.62363,-0.636344,-0.435624,-0.746152,-0.73726,-0.681405,-0.671388,-0.678313,-0.776169,1.928074,5.092445,2.633841,1.853863,1.383353,-0.940178,-0.712701,0.607926,0.557018,0.371396
2.711032,-0.02413,330.696194,0.656676,0.817066,0.465939,27.660997,0.440178,3.863301,2.464626,-31.35951,2.360572,451.553887,0.388161,1.067188,0.359206,2.712193,0.214408,1.873572,0.186012,53.582352,-0.208201,377.141957,-0.005611,1.069762,0.548288,1.920462,0.163743,1.431657,-0.239184,377.031028,-0.001692,1.097583,0.729027,1.6206,0.145214,1.270176,-0.225184,377.079733,-0.002977,1.129638,0.83938,1.651108,0.15593,1.365135,0.393573,0.257972,0.472645,0.419684,0.415551,0.666771,0.576196,0.789265,0.537096,0.544376,0.596691,0.633219,0.61507,0.534888,-0.651704,-0.525935,-0.813882,-0.811856,-0.76378,-0.623634,-0.636349,-0.435626,-0.746159,-0.737267,-0.681411,-0.671393,-0.678318,-0.776177,1.928093,5.092429,2.633866,1.853881,1.383366,-0.940177,-0.712711,0.607929,0.557021,0.371398
2.711032,-0.024131,330.696184,0.656676,0.817066,0.465939,27.660998,0.440178,3.863301,2.464626,-31.359517,2.360572,451.553905,0.388161,1.067188,0.359205,2.712194,0.214408,1.873572,0.186012,53.582365,-0.208201,377.141957,-0.005611,1.069762,0.548288,1.920462,0.163743,1.431657,-0.239184,377.031028,-0.001692,1.097583,0.729027,1.6206,0.145214,1.270176,-0.225184,377.079733,-0.002977,1.129638,0.83938,1.651108,0.15593,1.365135,0.393563,0.25796,0.472633,0.419672,0.415539,0.66676,0.576183,0.789257,0.537082,0.544362,0.596679,0.633208,0.615058,0.534874,-0.651726,-0.525965,-0.813905,-0.811884,-0.763806,-0.623646,-0.636363,-0.43563,-0.746178,-0.737285,-0.681425,-0.671406,-0.678331,-0.776196,1.928143,5.092388,2.633929,1.853929,1.383399,-0.940174,-0.712736,0.607934,0.557028,0.371401
2.711032,-0.024131,330.696184,0.656676,0.817066,0.465939,27.660998,0.440178,3.863301,2.464626,-31.359517,2.360572,451.553905,0.388161,1.067188,0.359205,2.712194,0.214408,1.873572,0.186012,53.582365,-0.208201,377.141957,-0.005611,1.069762,0.548288,1.920462,0.163743,1.431657,-0.239184,377.031028,-0.001692,1.097583,0.729027,1.6206,0.145214,1.270176,-0.225184,377.079732,-0.002977,1.129638,0.83938,1.651108,0.15593,1.365135,0.393571,0.257971,0.472643,0.419682,0.415549,0.666769,0.576194,0.789264,0.537094,0.544374,0.596689,0.633217,0.615068,0.534887,-0.651708,-0.52594,-0.813885,-0.81186,-0.763784,-0.623636,-0.636351,-0.435626,-0.746162,-0.73727,-0.681413,-0.671395,-0.67832,-0.77618,1.928101,5.092423,2.633876,1.853888,1.383371,-0.940176,-0.712715,0.60793,0.557022,0.371398
2.711032,-0.024131,330.696183,0.656676,0.817066,0.465939,27.660998,0.440178,3.863301,2.464626,-31.359518,2.360572,451.553906,0.388161,1.067188,0.359205,2.712194,0.214408,1.873572,0.186012,53.582366,-0.208201,377.141957,-0.005611,1.069762,0.548288,1.920462,0.163743,1.431657,-0.239184,377.031028,-0.001692,1.097583,0.729027,1.6206,0.145214,1.270176,-0.225184,377.079732,-0.002977,1.129638,0.83938,1.651108,0.15593,1.365135,0.393569,0.257968,0.472641,0.41968,0.415546,0.666767,0.576191,0.789262,0.537091,0.544371,0.596687,0.633215,0.615066,0.534883,-0.651713,-0.525947,-0.81389,-0.811866,-0.76379,-0.623639,-0.636354,-0.435627,-0.746166,-0.737274,-0.681416,-0.671398,-0.678323,-0.776184,1.928112,5.092414,2.633889,1.853898,1.383378,-0.940176,-0.712721,0.607931,0.557024,0.371399
